Raw Image,Processed Image,MSE,PSNR,SSIM
Untitled 5452.jpg,cleaned_Untitled 5452.jpg,78.34338446,29.19078032,0.976854022
Untitled 5453.jpg,cleaned_Untitled 5453.jpg,78.9278037,29.15850343,0.976828369
Untitled 5454.jpg,cleaned_Untitled 5454.jpg,85.01760155,28.83571512,0.975984982
Untitled 5456.jpg,cleaned_Untitled 5456.jpg,74.54656905,29.40652701,0.979164173
Untitled 5458.jpg,cleaned_Untitled 5458.jpg,86.72405616,28.74940779,0.975194593
Untitled 5460.jpg,cleaned_Untitled 5460.jpg,74.11360537,29.4318242,0.97951278
Untitled 5463.jpg,cleaned_Untitled 5463.jpg,85.81982712,28.79492726,0.975301132
Untitled 5465.jpg,cleaned_Untitled 5465.jpg,78.64831286,29.1739095,0.977038369
Untitled 5466.jpg,cleaned_Untitled 5466.jpg,88.0592521,28.68305368,0.975189663
Untitled 5467.jpg,cleaned_Untitled 5467.jpg,79.66904506,29.11790749,0.977265694
Untitled 5468.jpg,cleaned_Untitled 5468.jpg,75.41487594,29.3562334,0.979156532
Untitled 5474.jpg,cleaned_Untitled 5474.jpg,79.66666488,29.11803724,0.976615838
Untitled 5478.jpg,cleaned_Untitled 5478.jpg,85.6720126,28.80241391,0.97553605
Untitled 5480.jpg,cleaned_Untitled 5480.jpg,78.43315548,29.18580673,0.977396104
Untitled 5481.jpg,cleaned_Untitled 5481.jpg,80.66485707,29.06395992,0.977780866
Untitled 5485.jpg,cleaned_Untitled 5485.jpg,85.4665621,28.81284126,0.975249565
Untitled 5487.jpg,cleaned_Untitled 5487.jpg,78.43882746,29.18549268,0.97716308
Untitled 5488.jpg,cleaned_Untitled 5488.jpg,79.18055466,29.14461821,0.977100492
Untitled 5489.jpg,cleaned_Untitled 5489.jpg,79.11538903,29.14819393,0.977715659
Untitled 5490.jpg,cleaned_Untitled 5490.jpg,78.82774733,29.16401245,0.977468308
Untitled 5491.jpg,cleaned_Untitled 5491.jpg,77.46237105,29.23989575,0.977247005
Untitled 5492.jpg,cleaned_Untitled 5492.jpg,78.60351674,29.17638384,0.977452158
Untitled 5493.jpg,cleaned_Untitled 5493.jpg,78.81595966,29.16466193,0.978127868
Untitled 5496.jpg,cleaned_Untitled 5496.jpg,78.7001115,29.17105013,0.9774871
Untitled 5497.jpg,cleaned_Untitled 5497.jpg,80.1915922,29.08951524,0.97769879
Untitled 5503.jpg,cleaned_Untitled 5503.jpg,76.91025018,29.27096137,0.977088935
Untitled 5504.jpg,cleaned_Untitled 5504.jpg,80.0051911,29.09962194,0.976693162
Untitled 5505.jpg,cleaned_Untitled 5505.jpg,79.48106607,29.12816677,0.977588336
Untitled 5506.jpg,cleaned_Untitled 5506.jpg,80.36217046,29.08028703,0.976837712
Untitled 5507.jpg,cleaned_Untitled 5507.jpg,85.20498514,28.82615356,0.975336921
Untitled 5508.jpg,cleaned_Untitled 5508.jpg,84.60648774,28.85676694,0.975608899
Untitled 5510.jpg,cleaned_Untitled 5510.jpg,86.85244876,28.74298293,0.976315105
Untitled 5511.jpg,cleaned_Untitled 5511.jpg,80.13806109,29.0924153,0.977113558
Untitled 5514.jpg,cleaned_Untitled 5514.jpg,77.49519999,29.23805557,0.977177391
Untitled 5515.jpg,cleaned_Untitled 5515.jpg,79.48027258,29.12821013,0.977176984
Untitled 5518.jpg,cleaned_Untitled 5518.jpg,87.28559095,28.72137804,0.975134712
Untitled 5523.jpg,cleaned_Untitled 5523.jpg,80.21268788,29.08837291,0.9778405
Untitled 5524.jpg,cleaned_Untitled 5524.jpg,78.19707743,29.19889839,0.97728436
Untitled 5525.jpg,cleaned_Untitled 5525.jpg,86.91422738,28.73989487,0.97514501
Untitled 5528.jpg,cleaned_Untitled 5528.jpg,85.40574414,28.8159328,0.975292982
Untitled 5531.jpg,cleaned_Untitled 5531.jpg,78.90668156,29.15966581,0.978368094
Untitled 5532.jpg,cleaned_Untitled 5532.jpg,79.20295351,29.14338984,0.976906225
Untitled 5533.jpg,cleaned_Untitled 5533.jpg,75.15267729,29.37135904,0.979045653
Untitled 5535.jpg,cleaned_Untitled 5535.jpg,78.81302308,29.16482375,0.977605139
Untitled 5538.jpg,cleaned_Untitled 5538.jpg,84.50939926,28.86175346,0.975419973
Untitled 5539.jpg,cleaned_Untitled 5539.jpg,86.83259799,28.74397566,0.976099669
Untitled 5541.jpg,cleaned_Untitled 5541.jpg,78.66998831,29.17271275,0.978470105
Untitled 5542.jpg,cleaned_Untitled 5542.jpg,86.14843222,28.77832983,0.976307033
Untitled 5543.jpg,cleaned_Untitled 5543.jpg,86.5533657,28.757964,0.976345338
Untitled 5544.jpg,cleaned_Untitled 5544.jpg,87.01095739,28.73506414,0.976104917
Untitled 5545.jpg,cleaned_Untitled 5545.jpg,75.5988399,29.3456523,0.978884236
Untitled 5546.jpg,cleaned_Untitled 5546.jpg,86.59334615,28.75595839,0.976286544
Untitled 5547.jpg,cleaned_Untitled 5547.jpg,85.00789186,28.83621115,0.975393108
Untitled 5550.jpg,cleaned_Untitled 5550.jpg,84.7641519,28.8486814,0.976275671
Untitled 5554.jpg,cleaned_Untitled 5554.jpg,77.25202242,29.25170503,0.978880835
Untitled 5555.jpg,cleaned_Untitled 5555.jpg,74.95641598,29.38271548,0.978925426
Untitled 5556.jpg,cleaned_Untitled 5556.jpg,84.74695447,28.84956261,0.97535991
Untitled 5557.jpg,cleaned_Untitled 5557.jpg,86.62932129,28.75415449,0.976398122
Untitled 5558.jpg,cleaned_Untitled 5558.jpg,79.15037822,29.14627366,0.977009869
Untitled 5559.jpg,cleaned_Untitled 5559.jpg,76.79410661,29.27752469,0.977474879
Untitled 5560.jpg,cleaned_Untitled 5560.jpg,80.23292341,29.08727744,0.977514221
Untitled 5561.jpg,cleaned_Untitled 5561.jpg,77.07481481,29.26167871,0.977419919
Untitled 5562.jpg,cleaned_Untitled 5562.jpg,78.82808132,29.16399405,0.97765859
Untitled 5563.jpg,cleaned_Untitled 5563.jpg,79.33198931,29.13632016,0.977596343
Untitled 5569.jpg,cleaned_Untitled 5569.jpg,81.63105248,29.01224965,0.975796908
Untitled 5573.jpg,cleaned_Untitled 5573.jpg,78.44422557,29.18519381,0.978020056
Untitled 5574.jpg,cleaned_Untitled 5574.jpg,87.68967221,28.70131914,0.975211171
Untitled 5575.jpg,cleaned_Untitled 5575.jpg,102.8453997,28.00895491,0.970249077
Untitled 5576.jpg,cleaned_Untitled 5576.jpg,115.6258216,27.50025529,0.967439932
Untitled 5579.jpg,cleaned_Untitled 5579.jpg,95.67625782,28.3227618,0.973539253
Untitled 5580.jpg,cleaned_Untitled 5580.jpg,94.4877367,28.37704915,0.974498484
Untitled 5581.jpg,cleaned_Untitled 5581.jpg,83.30782021,28.9239459,0.97710432
Untitled 5583.jpg,cleaned_Untitled 5583.jpg,98.83181968,28.18183569,0.970668034
Untitled 5584.jpg,cleaned_Untitled 5584.jpg,97.08258861,28.25939013,0.972581434
Untitled 5585.jpg,cleaned_Untitled 5585.jpg,113.5454358,27.5791068,0.970300089
Untitled 5587.jpg,cleaned_Untitled 5587.jpg,103.6338324,27.97578802,0.968614041
Untitled 5588.jpg,cleaned_Untitled 5588.jpg,103.9884553,27.96095234,0.970691148
Untitled 5589.jpg,cleaned_Untitled 5589.jpg,88.7608255,28.64859028,0.975746643
Untitled 5594.jpg,cleaned_Untitled 5594.jpg,103.1288798,27.99700061,0.968643582
Untitled 5595.jpg,cleaned_Untitled 5595.jpg,100.7991405,28.09623532,0.969863278
Untitled 5596.jpg,cleaned_Untitled 5596.jpg,99.15469108,28.16767095,0.969103516
Untitled 5597.jpg,cleaned_Untitled 5597.jpg,87.96873118,28.68752033,0.974769801
Untitled 5598.jpg,cleaned_Untitled 5598.jpg,95.67418539,28.32285588,0.972490839
Untitled 5601.jpg,cleaned_Untitled 5601.jpg,99.81565666,28.13881693,0.970809354
Untitled 5602.jpg,cleaned_Untitled 5602.jpg,99.25475027,28.1632906,0.968533815
Untitled 5604.jpg,cleaned_Untitled 5604.jpg,79.95562458,29.10231341,0.977077288
Untitled 5606.jpg,cleaned_Untitled 5606.jpg,115.413951,27.50822052,0.968050409
Untitled 5607.jpg,cleaned_Untitled 5607.jpg,111.1190085,27.67292003,0.969002229
Untitled 5609.jpg,cleaned_Untitled 5609.jpg,79.90737777,29.10493482,0.976501451
Untitled 5610.jpg,cleaned_Untitled 5610.jpg,103.3770093,27.98656397,0.970164927
Untitled 5611.jpg,cleaned_Untitled 5611.jpg,105.3579999,27.90412844,0.970405247
Untitled 5614.jpg,cleaned_Untitled 5614.jpg,91.31893939,28.52519502,0.974835052
Untitled 5615.jpg,cleaned_Untitled 5615.jpg,113.0319843,27.59879009,0.967433925
Untitled 5616.jpg,cleaned_Untitled 5616.jpg,83.4851939,28.91470901,0.971442913
Untitled 5617.jpg,cleaned_Untitled 5617.jpg,85.4432627,28.81402537,0.971369202
Untitled 5618.jpg,cleaned_Untitled 5618.jpg,94.60794201,28.37152765,0.974530385
Untitled 5619.jpg,cleaned_Untitled 5619.jpg,114.2270485,27.55311406,0.97082408
Untitled 5620.jpg,cleaned_Untitled 5620.jpg,83.99118774,28.88846638,0.977002564
Untitled 5621.jpg,cleaned_Untitled 5621.jpg,93.64529202,28.41594413,0.973765545
Untitled 5622.jpg,cleaned_Untitled 5622.jpg,108.3713951,27.78165697,0.968182624
Untitled 5623.jpg,cleaned_Untitled 5623.jpg,109.1843909,27.74919805,0.968944633
Untitled 5624.jpg,cleaned_Untitled 5624.jpg,82.9729177,28.94143999,0.976157932
Untitled 5625.jpg,cleaned_Untitled 5625.jpg,117.5099347,27.43005776,0.964475462
Untitled 5626.jpg,cleaned_Untitled 5626.jpg,89.01370391,28.63623488,0.974228524
Untitled 5629.jpg,cleaned_Untitled 5629.jpg,88.78953622,28.64718573,0.974196749
Untitled 5630.jpg,cleaned_Untitled 5630.jpg,85.94315476,28.78869069,0.976668892
Untitled 5639.jpg,cleaned_Untitled 5639.jpg,105.5627859,27.89569518,0.968713067
Untitled 5648.jpg,cleaned_Untitled 5648.jpg,100.8937593,28.09216057,0.969708453
Untitled 5649.jpg,cleaned_Untitled 5649.jpg,95.09882743,28.34905199,0.974229314
Untitled 5652.jpg,cleaned_Untitled 5652.jpg,90.37113023,28.57050647,0.975173823
Untitled 5654.jpg,cleaned_Untitled 5654.jpg,106.4391333,27.85979031,0.970223073
Untitled 5659.jpg,cleaned_Untitled 5659.jpg,108.6433752,27.77077112,0.969696955
Untitled 5662.jpg,cleaned_Untitled 5662.jpg,103.5998671,27.97721162,0.971043455
Untitled 5664.jpg,cleaned_Untitled 5664.jpg,91.2475075,28.52859351,0.973574939
Untitled 5668.jpg,cleaned_Untitled 5668.jpg,81.68583473,29.00933609,0.977234855
Untitled 5669.jpg,cleaned_Untitled 5669.jpg,80.14524066,29.09202624,0.976893999
Untitled 5670.jpg,cleaned_Untitled 5670.jpg,101.0839038,28.08398355,0.97261743
Untitled 5672.jpg,cleaned_Untitled 5672.jpg,87.37527525,28.71691804,0.975828563
Untitled 5674.jpg,cleaned_Untitled 5674.jpg,85.50212445,28.81103455,0.975235619
Untitled 5676.jpg,cleaned_Untitled 5676.jpg,83.88071581,28.89418233,0.975912899
Untitled 5678.jpg,cleaned_Untitled 5678.jpg,97.16308051,28.25579085,0.972180545
Untitled 5679.jpg,cleaned_Untitled 5679.jpg,90.09125898,28.58397705,0.974029068
Untitled 5681.jpg,cleaned_Untitled 5681.jpg,82.84056076,28.94837331,0.976579998
Untitled 5684.jpg,cleaned_Untitled 5684.jpg,87.6156077,28.70498883,0.975523467
Untitled 5685.jpg,cleaned_Untitled 5685.jpg,73.70164758,29.45603164,0.978838866
Untitled 5689.jpg,cleaned_Untitled 5689.jpg,107.3464912,27.82292508,0.968588888
Untitled 5690.jpg,cleaned_Untitled 5690.jpg,75.5454635,29.34871971,0.978793761
Untitled 5691.jpg,cleaned_Untitled 5691.jpg,79.74465031,29.11378803,0.977795694
Untitled 5692.jpg,cleaned_Untitled 5692.jpg,78.6826671,29.17201288,0.977285548
Untitled 5698.jpg,cleaned_Untitled 5698.jpg,77.69399943,29.22692883,0.977626961
Untitled 5700.jpg,cleaned_Untitled 5700.jpg,79.22293771,29.14229418,0.97670136
Untitled 5702.jpg,cleaned_Untitled 5702.jpg,85.1939688,28.8267151,0.976528936
Untitled 5703.jpg,cleaned_Untitled 5703.jpg,83.90653243,28.89284587,0.975543671
Untitled 5706.jpg,cleaned_Untitled 5706.jpg,88.31452389,28.67048229,0.975474013
Untitled 5707.jpg,cleaned_Untitled 5707.jpg,74.38393536,29.41601209,0.978976124
Untitled 5708.jpg,cleaned_Untitled 5708.jpg,92.67199276,28.46131859,0.973249241
Untitled 5711.jpg,cleaned_Untitled 5711.jpg,81.66694504,29.01034051,0.976582456
Untitled 5712.jpg,cleaned_Untitled 5712.jpg,79.50754889,29.12671996,0.977549953
Untitled 5713.jpg,cleaned_Untitled 5713.jpg,77.86057486,29.21762755,0.977613983
Untitled 5714.jpg,cleaned_Untitled 5714.jpg,75.22811423,29.36700186,0.979011339
Untitled 5716.jpg,cleaned_Untitled 5716.jpg,84.6169985,28.85622745,0.975633533
Untitled 5717.jpg,cleaned_Untitled 5717.jpg,105.8355708,27.88448704,0.968859294
Untitled 5718.jpg,cleaned_Untitled 5718.jpg,106.3960243,27.86154961,0.967829948
Untitled 5722.jpg,cleaned_Untitled 5722.jpg,141.5463752,26.62181609,0.961869844
Untitled 5723.jpg,cleaned_Untitled 5723.jpg,140.077677,26.6671143,0.962027442
Untitled 5725.jpg,cleaned_Untitled 5725.jpg,131.4582053,26.94292662,0.960844035
Untitled 5726.jpg,cleaned_Untitled 5726.jpg,109.360556,27.74219651,0.966745708
Untitled 5728.jpg,cleaned_Untitled 5728.jpg,148.2738441,26.42015814,0.960942067
Untitled 5729.jpg,cleaned_Untitled 5729.jpg,143.444917,26.56395197,0.959786006
Untitled 5730.jpg,cleaned_Untitled 5730.jpg,131.1545567,26.95296977,0.962471713
Untitled 5731.jpg,cleaned_Untitled 5731.jpg,143.4508185,26.5637733,0.961019809
Untitled 5732.jpg,cleaned_Untitled 5732.jpg,146.0099817,26.48697814,0.96043772
Untitled 5737.jpg,cleaned_Untitled 5737.jpg,140.4077524,26.65689273,0.959234839
Untitled 5739.jpg,cleaned_Untitled 5739.jpg,139.5999755,26.68195019,0.960791775
Untitled 5741.jpg,cleaned_Untitled 5741.jpg,109.3438684,27.74285926,0.964304918
Untitled 5743.jpg,cleaned_Untitled 5743.jpg,136.4225085,26.7819433,0.962855604
Untitled 5748.jpg,cleaned_Untitled 5748.jpg,132.1688574,26.91951225,0.964238383
Untitled 5750.jpg,cleaned_Untitled 5750.jpg,0.18645785,55.42499688,0.999324309
Untitled 5751.jpg,cleaned_Untitled 5751.jpg,138.7546731,26.70832742,0.96476908
Untitled 5753.jpg,cleaned_Untitled 5753.jpg,145.7678799,26.49418524,0.961686388
Untitled 5755.jpg,cleaned_Untitled 5755.jpg,141.5451508,26.62185366,0.959234584
Untitled 5756.jpg,cleaned_Untitled 5756.jpg,139.1699401,26.69534921,0.960205298
Untitled 5757.jpg,cleaned_Untitled 5757.jpg,0.205872777,54.99481437,0.999177841
Untitled 5758.jpg,cleaned_Untitled 5758.jpg,133.4388885,26.87797945,0.965077004
Untitled 5761.jpg,cleaned_Untitled 5761.jpg,135.8531243,26.8001073,0.964654798
Untitled 5762.jpg,cleaned_Untitled 5762.jpg,137.4762005,26.7485284,0.963582044
Untitled 5765.jpg,cleaned_Untitled 5765.jpg,138.6210766,26.71251094,0.965340511
Untitled 5767.jpg,cleaned_Untitled 5767.jpg,147.1066915,26.45447933,0.957531076
Untitled 5771.jpg,cleaned_Untitled 5771.jpg,0.220535526,54.69601801,0.999306549
Untitled 5773.jpg,cleaned_Untitled 5773.jpg,134.9830111,26.82801249,0.961138972
Untitled 5774.jpg,cleaned_Untitled 5774.jpg,138.6069709,26.71295288,0.963742352
Untitled 5775.jpg,cleaned_Untitled 5775.jpg,143.036168,26.57634494,0.959912394
Untitled 5777.jpg,cleaned_Untitled 5777.jpg,141.6920495,26.61734879,0.958483541
Untitled 5778.jpg,cleaned_Untitled 5778.jpg,138.0522093,26.73037,0.964901259
Untitled 5780.jpg,cleaned_Untitled 5780.jpg,135.4458475,26.81314666,0.960931721
Untitled 5781.jpg,cleaned_Untitled 5781.jpg,128.9565049,27.02637107,0.96725991
Untitled 5782.jpg,cleaned_Untitled 5782.jpg,145.1049462,26.51398144,0.960426672
Untitled 5785.jpg,cleaned_Untitled 5785.jpg,136.7611771,26.77117531,0.960730009
Untitled 5786.jpg,cleaned_Untitled 5786.jpg,104.8576596,27.92480201,0.970229269
Untitled 5788.jpg,cleaned_Untitled 5788.jpg,76.2683038,29.30736273,0.978324294
Untitled 5789.jpg,cleaned_Untitled 5789.jpg,118.6618177,27.38769364,0.966045224
Untitled 5791.jpg,cleaned_Untitled 5791.jpg,132.7140558,26.90163439,0.96736575
Untitled 5792.jpg,cleaned_Untitled 5792.jpg,135.1607639,26.82229723,0.964649622
Untitled 5793.jpg,cleaned_Untitled 5793.jpg,133.9398779,26.86170462,0.961649508
Untitled 5795.jpg,cleaned_Untitled 5795.jpg,140.6924107,26.6480969,0.96031286
Untitled 5798.jpg,cleaned_Untitled 5798.jpg,135.1686717,26.82204315,0.962289644
Untitled 5799.jpg,cleaned_Untitled 5799.jpg,139.2512632,26.69281217,0.961900257
Untitled 5802.jpg,cleaned_Untitled 5802.jpg,138.1495384,26.72730923,0.959782824
Untitled 5805.jpg,cleaned_Untitled 5805.jpg,146.0109284,26.48694999,0.957306351
Untitled 5806.jpg,cleaned_Untitled 5806.jpg,136.637355,26.77510914,0.960817975
Untitled 5807.jpg,cleaned_Untitled 5807.jpg,136.4414989,26.78133879,0.96027723
Untitled 5810.jpg,cleaned_Untitled 5810.jpg,140.4966302,26.65414453,0.958851729
Untitled 5811.jpg,cleaned_Untitled 5811.jpg,142.7795245,26.5841443,0.959355537
Untitled 5812.jpg,cleaned_Untitled 5812.jpg,131.5546603,26.93974123,0.96381434
Untitled 5813.jpg,cleaned_Untitled 5813.jpg,142.6830347,26.58708023,0.95993098
Untitled 5814.jpg,cleaned_Untitled 5814.jpg,144.3134855,26.53773445,0.961386196
Untitled 5815.jpg,cleaned_Untitled 5815.jpg,132.0556545,26.92323359,0.96590349
Untitled 5816.jpg,cleaned_Untitled 5816.jpg,142.3637151,26.59681048,0.959234554
Untitled 5818.jpg,cleaned_Untitled 5818.jpg,120.0463639,27.33731351,0.962060182
Untitled 5819.jpg,cleaned_Untitled 5819.jpg,133.6190717,26.87211911,0.960705017
Untitled 5821.jpg,cleaned_Untitled 5821.jpg,131.8978686,26.92842583,0.96552342
Untitled 5822.jpg,cleaned_Untitled 5822.jpg,136.2543323,26.78730041,0.96187873
Untitled 5824.jpg,cleaned_Untitled 5824.jpg,144.5649786,26.53017265,0.960634555
Untitled 5827.jpg,cleaned_Untitled 5827.jpg,136.0251044,26.79461293,0.96178768
Untitled 5828.jpg,cleaned_Untitled 5828.jpg,136.7440303,26.77171985,0.960797189
Untitled 5832.jpg,cleaned_Untitled 5832.jpg,146.0451435,26.48593241,0.9619022
Untitled 5833.jpg,cleaned_Untitled 5833.jpg,137.9477692,26.73365679,0.961199963
Untitled 5834.jpg,cleaned_Untitled 5834.jpg,136.9243542,26.7659966,0.96504924
Untitled 5835.jpg,cleaned_Untitled 5835.jpg,134.094812,26.85668385,0.960900905
Untitled 5836.jpg,cleaned_Untitled 5836.jpg,136.0061876,26.79521694,0.964150604
Untitled 5837.jpg,cleaned_Untitled 5837.jpg,140.7510993,26.64628565,0.96219047
Untitled 5838.jpg,cleaned_Untitled 5838.jpg,126.8569371,27.0976614,0.966960839
Untitled 5839.jpg,cleaned_Untitled 5839.jpg,80.99024168,29.04647666,0.977622503
Untitled 5840.jpg,cleaned_Untitled 5840.jpg,102.1041048,28.04037159,0.970402778
Untitled 5841.jpg,cleaned_Untitled 5841.jpg,88.77372052,28.64795939,0.975935924
Untitled 5843.jpg,cleaned_Untitled 5843.jpg,132.2853573,26.91568586,0.962837675
Untitled 5844.jpg,cleaned_Untitled 5844.jpg,96.18624748,28.29967379,0.971409154
Untitled 5847.jpg,cleaned_Untitled 5847.jpg,87.07127562,28.73205454,0.975560257
Untitled 5848.jpg,cleaned_Untitled 5848.jpg,86.79293847,28.74595969,0.975135107
Untitled 5849.jpg,cleaned_Untitled 5849.jpg,88.53624622,28.65959256,0.975561064
Untitled 5850.jpg,cleaned_Untitled 5850.jpg,77.56147987,29.23434274,0.97816753
Untitled 5851.jpg,cleaned_Untitled 5851.jpg,77.3249668,29.24760619,0.977858416
Untitled 5852.jpg,cleaned_Untitled 5852.jpg,80.13138473,29.09277713,0.97752892
Untitled 5853.jpg,cleaned_Untitled 5853.jpg,84.4179284,28.8664567,0.97557098
Untitled 5857.jpg,cleaned_Untitled 5857.jpg,77.84150061,29.21869161,0.979070996
Untitled 5864.jpg,cleaned_Untitled 5864.jpg,84.46173593,28.86420358,0.977868617
Untitled 5866.jpg,cleaned_Untitled 5866.jpg,84.91747194,28.84083304,0.975244972
Untitled 5867.jpg,cleaned_Untitled 5867.jpg,80.56863201,29.06914371,0.977544229
Untitled 5870.jpg,cleaned_Untitled 5870.jpg,76.07760641,29.31823521,0.978947704
Untitled 5872.jpg,cleaned_Untitled 5872.jpg,74.98730862,29.38092594,0.978650043
Untitled 5873.jpg,cleaned_Untitled 5873.jpg,77.85723313,29.21781395,0.977531122
Untitled 5874.jpg,cleaned_Untitled 5874.jpg,75.07790787,29.37568199,0.979043778
Untitled 5876.jpg,cleaned_Untitled 5876.jpg,87.73287843,28.69917982,0.975057317
Untitled 5878.jpg,cleaned_Untitled 5878.jpg,84.18065725,28.87868049,0.975650446
Untitled 5882.jpg,cleaned_Untitled 5882.jpg,78.80193961,29.16543454,0.977750847
Untitled 5883.jpg,cleaned_Untitled 5883.jpg,81.83669705,29.00132268,0.978870884
Untitled 5889.jpg,cleaned_Untitled 5889.jpg,77.97470327,29.2112663,0.977859262
Untitled 5890.jpg,cleaned_Untitled 5890.jpg,78.2854068,29.19399548,0.978302737
Untitled 5891.jpg,cleaned_Untitled 5891.jpg,0.202142061,55.07423672,0.999131104
Untitled 5892.jpg,cleaned_Untitled 5892.jpg,98.98822551,28.17496822,0.971833631
Untitled 5894.jpg,cleaned_Untitled 5894.jpg,90.26897166,28.57541866,0.973388059
Untitled 5895.jpg,cleaned_Untitled 5895.jpg,100.7264318,28.09936912,0.972110715
Untitled 5896.jpg,cleaned_Untitled 5896.jpg,78.52323794,29.18082161,0.978111045
Untitled 5897.jpg,cleaned_Untitled 5897.jpg,99.3075954,28.16097895,0.970486246
Untitled 5898.jpg,cleaned_Untitled 5898.jpg,77.46789826,29.23958587,0.977391725
Untitled 5901.jpg,cleaned_Untitled 5901.jpg,81.46935239,29.02086097,0.975796149
Untitled 5906.jpg,cleaned_Untitled 5906.jpg,86.18088304,28.77669421,0.975971384
Untitled 5908.jpg,cleaned_Untitled 5908.jpg,85.50282371,28.81099903,0.976222236
Untitled 5910.jpg,cleaned_Untitled 5910.jpg,70.8808642,29.62551357,0.980183676
Untitled 5912.jpg,cleaned_Untitled 5912.jpg,0.177040287,55.65008257,0.999131591
Untitled 5913.jpg,cleaned_Untitled 5913.jpg,0.218802204,54.73028668,0.999231963
Untitled 5918.jpg,cleaned_Untitled 5918.jpg,87.11009687,28.73011864,0.975235895
Untitled 5920.jpg,cleaned_Untitled 5920.jpg,82.44458918,28.96918203,0.97724524
Untitled 5921.jpg,cleaned_Untitled 5921.jpg,76.88503175,29.27238563,0.976939083
Untitled 5922.jpg,cleaned_Untitled 5922.jpg,83.21984165,28.92853476,0.975785307
Untitled 5926.jpg,cleaned_Untitled 5926.jpg,78.40998639,29.18708982,0.977751002
Untitled 5929.jpg,cleaned_Untitled 5929.jpg,80.69090048,29.06255799,0.977799669
Untitled 5930.jpg,cleaned_Untitled 5930.jpg,78.95386815,29.15706949,0.976854852
Untitled 5933.jpg,cleaned_Untitled 5933.jpg,88.55831892,28.65850997,0.975527357
Untitled 5934.jpg,cleaned_Untitled 5934.jpg,85.16586229,28.82814813,0.975167408
Untitled 5936.jpg,cleaned_Untitled 5936.jpg,85.50274031,28.81100327,0.975578416
Untitled 5938.jpg,cleaned_Untitled 5938.jpg,87.26805376,28.7222507,0.975579735
Untitled 5939.jpg,cleaned_Untitled 5939.jpg,77.09481445,29.26055193,0.978770702
Untitled 5941.jpg,cleaned_Untitled 5941.jpg,78.50201331,29.18199566,0.977322993
Untitled 5944.jpg,cleaned_Untitled 5944.jpg,83.66734987,28.90524348,0.977418063
Untitled 5948.jpg,cleaned_Untitled 5948.jpg,79.27860586,29.13924357,0.978481523
Untitled 5950.jpg,cleaned_Untitled 5950.jpg,90.46204426,28.56613963,0.978571867
Untitled 5952.jpg,cleaned_Untitled 5952.jpg,86.79649929,28.74578151,0.975343757
Untitled 5953.jpg,cleaned_Untitled 5953.jpg,78.94441922,29.15758927,0.977615026
Untitled 5968.jpg,cleaned_Untitled 5968.jpg,86.77899709,28.74665734,0.9758659
Untitled 5970.jpg,cleaned_Untitled 5970.jpg,75.94759726,29.32566322,0.979051455
Untitled 5971.jpg,cleaned_Untitled 5971.jpg,86.44598072,28.76335555,0.976678713
Untitled 5974.jpg,cleaned_Untitled 5974.jpg,83.5329148,28.91222725,0.975504288
Untitled 5975.jpg,cleaned_Untitled 5975.jpg,80.60818229,29.06701233,0.976259818
Untitled 5978.jpg,cleaned_Untitled 5978.jpg,80.23929054,29.08693281,0.976734454
Untitled 5979.jpg,cleaned_Untitled 5979.jpg,78.53486183,29.18017877,0.97728351
Untitled 5980.jpg,cleaned_Untitled 5980.jpg,85.79888398,28.79598722,0.977010956
Untitled 5982.jpg,cleaned_Untitled 5982.jpg,79.60576971,29.12135815,0.976387792
Untitled 5987.jpg,cleaned_Untitled 5987.jpg,83.81160644,28.89776196,0.977471259
Untitled 5993.jpg,cleaned_Untitled 5993.jpg,84.70751267,28.85158431,0.975458202
Untitled 5999.jpg,cleaned_Untitled 5999.jpg,80.0029121,29.09974565,0.976800619
Untitled 6000.jpg,cleaned_Untitled 6000.jpg,77.93162834,29.2136661,0.977219728
Untitled 6001.jpg,cleaned_Untitled 6001.jpg,77.88490669,29.21627057,0.977295098
Untitled 6002.jpg,cleaned_Untitled 6002.jpg,80.57475648,29.06881359,0.976862771
Untitled 6005.jpg,cleaned_Untitled 6005.jpg,81.98697166,28.99335516,0.975743841
Untitled 6011.jpg,cleaned_Untitled 6011.jpg,78.99421699,29.15485062,0.976843074
Untitled 6012.jpg,cleaned_Untitled 6012.jpg,78.76097858,29.16769257,0.97712481
Untitled 6013.jpg,cleaned_Untitled 6013.jpg,75.80315116,29.33393101,0.9770683
Untitled 6016.jpg,cleaned_Untitled 6016.jpg,80.11044807,29.093912,0.977576605
Untitled 6017.jpg,cleaned_Untitled 6017.jpg,77.04640937,29.26327957,0.977388616
Untitled 6018.jpg,cleaned_Untitled 6018.jpg,77.44144923,29.24106889,0.978063236
Untitled 6021.jpg,cleaned_Untitled 6021.jpg,85.54087391,28.80906678,0.975141479
Untitled 6025.jpg,cleaned_Untitled 6025.jpg,84.7344578,28.85020306,0.975804054
Untitled 6026.jpg,cleaned_Untitled 6026.jpg,87.25790543,28.72275577,0.976201588
Untitled 6028.jpg,cleaned_Untitled 6028.jpg,88.19510518,28.67635878,0.976153564
Untitled 6029.jpg,cleaned_Untitled 6029.jpg,87.04448369,28.73339107,0.975296036
Untitled 6032.jpg,cleaned_Untitled 6032.jpg,84.73578757,28.85013491,0.975304361
